"k" "c" "SR"
0.49 0.925 0.916069727373429
0.495 0.925 0.919659598467255
0.5 0.925 0.923239120703908
0.005 0.93 0.503357816416181
0.01 0.93 0.508956425573633
0.015 0.93 0.514041172749123
0.02 0.93 0.51905286740559
0.025 0.93 0.524039491337983
0.03 0.93 0.529012723168013
0.035 0.93 0.533976530887803
0.04 0.93 0.538932427944278
0.045 0.93 0.543880920260966
0.05 0.93 0.548822010820643
0.055 0.93 0.553755405333704
0.06 0.93 0.558680605656257
0.065 0.93 0.563596955789416
0.07 0.93 0.5685036664262
0.075 0.93 0.573399829877846
0.08 0.93 0.578284431545185
0.085 0.93 0.583156361651025
0.09 0.93 0.588014429795565
0.095 0.93 0.592857384240873
0.1 0.93 0.597683937288064
0.105 0.93 0.602492797466459
0.11 0.93 0.607282708383958
0.115 0.93 0.612052492950424
0.12 0.93 0.616801100341817
0.125 0.93 0.621527651708987
0.13 0.93 0.626231479563745
0.135 0.93 0.630912155384015
0.14 0.93 0.635569500619867
0.145 0.93 0.640203578108741
0.15 0.93 0.644814663741132
0.155 0.93 0.649403201499359
0.16 0.93 0.653969747903917
0.165 0.93 0.658514913633201
0.17 0.93 0.663039310137101
0.175 0.93 0.66754350746456
0.18 0.93 0.672028006796435
0.185 0.93 0.676493228132302
0.19 0.93 0.680939511013542
0.195 0.93 0.685367124586648
0.2 0.93 0.68977628284912
0.205 0.93 0.694167161377435
0.21 0.93 0.69853991283664
0.215 0.93 0.702894679722239
0.22 0.93 0.707231603792296
0.225 0.93 0.711550832357466
0.23 0.93 0.71585252198358
0.235 0.93 0.720136840284201
0.24 0.93 0.724403966432061
0.245 0.93 0.728654090887933
0.25 0.93 0.732887414698386
0.255 0.93 0.737104148586819
0.26 0.93 0.741304511968591
0.265 0.93 0.745488731959973
0.27 0.93 0.749657042414669
0.275 0.93 0.753809683002305
0.28 0.93 0.757946898333774
0.285 0.93 0.762068937134057
0.29 0.93 0.766176051461261
0.295 0.93 0.77026849596994
0.3 0.93 0.774346527216439
0.305 0.93 0.778410403003862
0.31 0.93 0.782460381764164
0.315 0.93 0.786496721974789
0.32 0.93 0.790519681607172
0.325 0.93 0.794529517604331
0.33 0.93 0.798526485384646
0.335 0.93 0.802510838368815
0.34 0.93 0.806482827526776
0.345 0.93 0.810442700941221
0.35 0.93 0.814390703384079
0.355 0.93 0.818327075902054
0.36 0.93 0.822252055406944
0.365 0.93 0.826165874266054
0.37 0.93 0.830068759887435
0.375 0.93 0.833960934294043
0.38 0.93 0.837842613680067
0.385 0.93 0.841714007941666
0.39 0.93 0.845575320173023
0.395 0.93 0.849426746117086
0.4 0.93 0.853268473558299
0.405 0.93 0.857100681642114
0.41 0.93 0.860923540102884
0.415 0.93 0.864737208377642
0.42 0.93 0.868541834578085
0.425 0.93 0.872337554286359
0.43 0.93 0.876124489131631
0.435 0.93 0.879902745093057
0.44 0.93 0.883672410460002
0.445 0.93 0.887433553360622
0.45 0.93 0.891186218743707
0.455 0.93 0.894930424663214
0.46 0.93 0.89866615766656
0.465 0.93 0.902393367021225
0.47 0.93 0.906111957421239
0.475 0.93 0.909821779683989
0.48 0.93 0.913522618759784
0.485 0.93 0.917214178103301
0.49 0.93 0.92089605905194
0.495 0.93 0.924567733248005
0.5 0.93 0.928228505207889
0.005 0.935 0.503514484040406
0.01 0.935 0.509008903287835
0.015 0.935 0.51407577861816
0.02 0.935 0.51908146861915
0.025 0.935 0.524065840958778
0.03 0.935 0.529038609766005
0.035 0.935 0.534003060484199
0.04 0.935 0.538960430677387
0.045 0.935 0.543911115503957
0.05 0.935 0.548855087612682
0.055 0.935 0.553792068225693
0.06 0.935 0.558721604844297
0.065 0.935 0.563643109460583
0.07 0.935 0.568555878820374
0.075 0.935 0.573459106535264
0.08 0.935 0.578351892133096
0.085 0.935 0.583233250103634
0.09 0.935 0.588102121050205
0.095 0.935 0.592957386543837
0.1 0.935 0.597797888881945
0.105 0.935 0.602622456504355
0.11 0.935 0.607429935209209
0.115 0.935 0.612219224488944
0.12 0.935 0.616989317288006
0.125 0.935 0.62173934037199
0.13 0.935 0.626468591492946
0.135 0.935 0.631176568917465
0.14 0.935 0.635862988951047
0.145 0.935 0.64052778805749
0.15 0.935 0.645171108046453
0.155 0.935 0.649793265315651
0.16 0.935 0.654394707752289
0.165 0.935 0.658975964961472
0.17 0.935 0.663537598433923
0.175 0.935 0.668080157837068
0.18 0.935 0.672604147967676
0.185 0.935 0.677110008542221
0.19 0.935 0.68159810657565
0.195 0.935 0.686068739183893
0.2 0.935 0.690522143569008
0.205 0.935 0.694958510745445
0.21 0.935 0.69937800004825
0.215 0.935 0.703780752324156
0.22 0.935 0.708166900644499
0.225 0.935 0.71253657817777
0.23 0.935 0.716889923411783
0.235 0.935 0.721227083209778
0.24 0.935 0.725548214271391
0.245 0.935 0.729853483522703
0.25 0.935 0.734143067849868
0.255 0.935 0.738417153468988
0.26 0.935 0.742675935120019
0.265 0.935 0.746919615194892
0.27 0.935 0.75114840285911
0.275 0.935 0.755362513195756
0.28 0.935 0.759562166384459
0.285 0.935 0.763747586919628
0.29 0.935 0.767919002868521
0.295 0.935 0.772076645168087
0.3 0.935 0.776220746958823
0.305 0.935 0.780351542953596
0.31 0.935 0.784469268839231
0.315 0.935 0.788574160708489
0.32 0.935 0.792666454519974
0.325 0.935 0.796746385583368
0.33 0.935 0.8008141880672
0.335 0.935 0.804870094526224
0.34 0.935 0.808914335445232
0.345 0.935 0.812947138795893
0.35 0.935 0.8169687296029
0.355 0.935 0.820979329515335
0.36 0.935 0.824979156378714
0.365 0.935 0.828968423802625
0.37 0.935 0.832947340718181
0.375 0.935 0.83691611091869
0.38 0.935 0.840874932575876
0.385 0.935 0.844823997722717
0.39 0.935 0.848763491692332
0.395 0.935 0.852693592500316
0.4 0.935 0.856614470155369
0.405 0.935 0.860526285879831
0.41 0.935 0.864429191217583
0.415 0.935 0.868323327001513
0.42 0.935 0.872208822145896
0.425 0.935 0.876085792220235
0.43 0.935 0.879954337749478
0.435 0.935 0.883814542170334
0.44 0.935 0.887666469353109
0.445 0.935 0.891510160571309
0.45 0.935 0.895345630764423
0.455 0.935 0.89917286388891
0.46 0.935 0.902991807082597
0.465 0.935 0.9068023632699
0.47 0.935 0.910604381696352
0.475 0.935 0.91439764568078
0.48 0.935 0.918181856580593
0.485 0.935 0.921956612529666
0.49 0.935 0.925721379847222
0.495 0.935 0.92947545399268
0.5 0.935 0.933217905321125
0.005 0.94 0.503663364078941
0.01 0.94 0.509059557983024
0.015 0.94 0.514109710326574
0.02 0.94 0.519109729206507
0.025 0.94 0.524091984543983
0.03 0.94 0.529064348717808
0.035 0.94 0.534029461462693
0.04 0.94 0.53898829754286
0.045 0.94 0.543941145610986
0.05 0.94 0.548887948136418
0.055 0.94 0.553828439681432
0.06 0.94 0.558762209655508
0.065 0.94 0.56368873311593
0.07 0.94 0.56860738699272
0.075 0.94 0.573517459625441
0.08 0.94 0.57841815769986
0.085 0.94 0.583308613034784
0.09 0.94 0.588187890914557
0.095 0.94 0.59305500126825
0.1 0.94 0.597908913716058
0.105 0.94 0.60274857720015
0.11 0.94 0.607572944504978
0.115 0.94 0.612381001400684
0.12 0.94 0.617171799404563
0.125 0.94 0.621944490297494
0.13 0.94 0.626698359672325
0.135 0.94 0.631432856115099
0.14 0.94 0.636147612354044
0.145 0.94 0.640842455063333
0.15 0.94 0.645517401084686
0.155 0.94 0.65017263955621
0.16 0.94 0.654808501526701
0.165 0.94 0.659425420629006
0.17 0.94 0.664023889790623
0.175 0.94 0.668604419402295
0.18 0.94 0.673167501738253
0.185 0.94 0.677713584921671
0.19 0.94 0.682243057781587
0.195 0.94 0.686756245053118
0.2 0.94 0.691253410941587
0.205 0.94 0.695734768317752
0.21 0.94 0.700200490734096
0.215 0.94 0.704650724886988
0.22 0.94 0.70908560185835
0.225 0.94 0.713505246225345
0.23 0.94 0.717909782764587
0.235 0.94 0.722299340918317
0.24 0.94 0.726674057426408
0.245 0.94 0.731034077599024
0.25 0.94 0.735379555668234
0.255 0.94 0.739710654568142
0.26 0.94 0.744027545393224
0.265 0.94 0.748330406697089
0.27 0.94 0.752619423728337
0.275 0.94 0.756894787656342
0.28 0.94 0.761156694813269
0.285 0.94 0.765405345963983
0.29 0.94 0.769640945608033
0.295 0.94 0.773863701314373
0.3 0.94 0.778073823087925
0.305 0.94 0.782271522766376
0.31 0.94 0.786457013445315
0.315 0.94 0.790630508929558
0.32 0.94 0.794792223208393
0.325 0.94 0.79894236995226
0.33 0.94 0.803081162028207
0.335 0.94 0.807208811031212
0.34 0.94 0.811325526828249
0.345 0.94 0.815431517111582
0.35 0.94 0.819526986957474
0.355 0.94 0.82361213838597
0.36 0.94 0.827687169916918
0.365 0.94 0.831752276116664
0.37 0.94 0.835807647129034
0.375 0.94 0.839853468183196
0.38 0.94 0.843889919069661
0.385 0.94 0.847917173574123
0.39 0.94 0.851935398856761
0.395 0.94 0.855944754762123
0.4 0.94 0.859945393041433
0.405 0.94 0.863937456465065
0.41 0.94 0.867921077797608
0.415 0.94 0.871896378601108
0.42 0.94 0.875863467823168
0.425 0.94 0.879822440114895
0.43 0.94 0.883773373808256
0.435 0.94 0.887716328461817
0.44 0.94 0.891651341856136
0.445 0.94 0.895578426282393
0.45 0.94 0.899497563916129
0.455 0.94 0.903408700995902
0.46 0.94 0.907311740425404
0.465 0.94 0.911206532272879
0.47 0.94 0.915092861432125
0.475 0.94 0.918970431400917
0.48 0.94 0.922838842670497
0.485 0.94 0.926697563513969
0.49 0.94 0.930545889860126
0.495 0.94 0.934382889180337
0.5 0.94 0.938207320431792
0.005 0.945 0.503803868073211
0.01 0.945 0.509108746306965
0.015 0.945 0.514143225187214
0.02 0.945 0.519137862390504
0.025 0.945 0.524118112065635
0.03 0.945 0.529090117109285
0.035 0.945 0.534055904157607
0.04 0.945 0.539016196291374
0.045 0.945 0.543971178912331
0.05 0.945 0.548920763933364
0.055 0.945 0.553864696816134
0.06 0.945 0.558802605029761
0.065 0.945 0.56373402175467
0.07 0.945 0.568658398268009
0.075 0.945 0.573575111097502
0.08 0.945 0.578483467096782
0.085 0.945 0.583382708333776
0.09 0.945 0.588272018107554
0.095 0.945 0.59315052911809
0.1 0.945 0.598017334621316
0.105 0.945 0.602871503205876
0.11 0.945 0.607712097562106
0.115 0.945 0.612538197234835
0.12 0.945 0.617348924841225
0.125 0.945 0.622143474608679
0.13 0.945 0.62692114140691
0.135 0.945 0.631681347824649
0.14 0.945 0.63642366642985
0.145 0.945 0.641147834321444
0.15 0.945 0.645853757562719
0.155 0.945 0.650541504117464
0.16 0.945 0.655211285381885
0.165 0.945 0.659863428059054
0.17 0.945 0.664498339598627
0.175 0.945 0.669116471364802
0.18 0.945 0.673718283862006
0.185 0.945 0.678304217707407
0.19 0.945 0.682874672776476
0.195 0.945 0.687429996397759
0.2 0.945 0.691970480007669
0.205 0.945 0.69649636259046
0.21 0.945 0.701007838670023
0.215 0.945 0.705505068579553
0.22 0.945 0.709988189085961
0.225 0.945 0.71445732300831
0.23 0.945 0.71891258707088
0.235 0.945 0.723354097745839
0.24 0.945 0.727781975203464
0.245 0.945 0.732196345689947
0.25 0.945 0.736597342721252
0.255 0.945 0.740985107460049
0.26 0.945 0.745359788574806
0.265 0.945 0.749721541799346
0.27 0.945 0.754070529337901
0.275 0.945 0.75840691920419
0.28 0.945 0.762730884544124
0.285 0.945 0.767042602967565
0.29 0.945 0.771342255900804
0.295 0.945 0.775630027964164
0.3 0.945 0.779906106375643
0.305 0.945 0.78417068037986
0.31 0.945 0.788423940700834
0.315 0.945 0.792666079016704
0.32 0.945 0.796897287454314
0.325 0.945 0.80111775810127
0.33 0.945 0.805327682532923
0.335 0.945 0.809527251351384
0.34 0.945 0.813716653733412
0.345 0.945 0.817896076983607
0.35 0.945 0.822065706088873
0.355 0.945 0.82622572326961
0.36 0.945 0.830376307522353
0.365 0.945 0.834517634147813
0.37 0.945 0.838649874257191
0.375 0.945 0.842773194248436
0.38 0.945 0.846887755242465
0.385 0.945 0.850993712467423
0.39 0.945 0.855091214576528
0.395 0.945 0.859180402881885
0.4 0.945 0.863261410482534
0.405 0.945 0.867334361259836
0.41 0.945 0.871399368706459
0.415 0.945 0.875456534546438
0.42 0.945 0.879505947092156
0.425 0.945 0.883547679268709
0.43 0.945 0.887581786215543
0.435 0.945 0.891608302347469
0.44 0.945 0.895627237719256
0.445 0.945 0.89963857348573
0.45 0.945 0.903642256176309
0.455 0.945 0.907638190399719
0.46 0.945 0.911626229446581
0.465 0.945 0.915606163042132
0.47 0.945 0.919577701182258
0.475 0.945 0.923540452505273
0.48 0.945 0.927493894912479
0.485 0.945 0.931437334988568
0.49 0.945 0.935369850901458
0.495 0.945 0.939290210364155
0.5 0.945 0.943196749956833
0.005 0.95 0.503935635852087
0.01 0.95 0.509156892222818
0.015 0.95 0.514176643529269
0.02 0.95 0.519166135762253
0.025 0.95 0.524144462323221
0.03 0.95 0.529116137337151
0.035 0.95 0.534082601943863
0.04 0.95 0.539044336262047
0.045 0.95 0.544001424440521
0.05 0.95 0.548953746766242
0.055 0.95 0.553901056780436
0.06 0.95 0.558843015972346
0.065 0.95 0.563779210627716
0.07 0.95 0.568709160520955
0.075 0.95 0.57363232383051
0.08 0.95 0.578548100552227
0.085 0.95 0.583455835785383
0.09 0.95 0.588354823859548
0.095 0.95 0.593244314071786
0.1 0.95 0.598123518681501
0.105 0.95 0.602991623692237
0.11 0.95 0.60784780278881
0.115 0.95 0.612691234560909
0.12 0.95 0.617521122810938
0.125 0.95 0.622336719313553
0.13 0.95 0.627137347893286
0.135 0.95 0.631922428175015
0.14 0.95 0.636691496934756
0.145 0.95 0.641444224753889
0.15 0.95 0.646180425775994
0.155 0.95 0.650900058860105
0.16 0.95 0.6556032193163
0.165 0.95 0.66029012159164
0.17 0.95 0.664961074537642
0.175 0.95 0.669616451967348
0.18 0.95 0.674256661849956
0.185 0.95 0.678882117539564
0.19 0.95 0.683493213886808
0.195 0.95 0.688090310084528
0.2 0.95 0.692673719899868
0.205 0.95 0.697243708816275
0.21 0.95 0.701800496764854
0.215 0.95 0.706344264676202
0.22 0.95 0.710875163029472
0.225 0.95 0.715393320826916
0.23 0.95 0.719898853848986
0.235 0.95 0.724391871516891
0.24 0.95 0.728872482107001
0.245 0.95 0.733340796368792
0.25 0.95 0.737796929780975
0.255 0.95 0.742241003754751
0.26 0.95 0.746673146089862
0.265 0.95 0.751093490941994
0.27 0.95 0.755502178496647
0.275 0.95 0.759899354483643
0.28 0.95 0.764285169616863
0.285 0.95 0.768659779008389
0.29 0.95 0.773023341583228
0.295 0.95 0.777376019507162
0.3 0.95 0.781717977632835
0.305 0.95 0.786049382965401
0.31 0.95 0.790370404147196
0.315 0.95 0.794681210960037
0.32 0.95 0.798981973843265
0.325 0.95 0.803272863425302
0.33 0.95 0.807554050066215
0.335 0.95 0.811825703408428
0.34 0.95 0.816087991932352
0.345 0.95 0.820341082513266
0.35 0.95 0.824585139975218
0.355 0.95 0.828820326637073
0.36 0.95 0.833046801845025
0.365 0.95 0.837264721484894
0.37 0.95 0.841474237466322
0.375 0.95 0.845675497169414
0.38 0.95 0.849868642842476
0.385 0.95 0.854053810937062
0.39 0.95 0.858231131363454
0.395 0.95 0.862400726645751
0.4 0.95 0.866562710950665
0.405 0.95 0.87071718895752
0.41 0.95 0.874864254528351
0.415 0.95 0.879003989125632
0.42 0.95 0.883136459910097
0.425 0.95 0.887261717430902
0.43 0.95 0.891379792792988
0.435 0.95 0.895490694149044
0.44 0.95 0.899594402311607
0.445 0.95 0.903690865208171
0.45 0.95 0.907779990799001
0.455 0.95 0.911861637928776
0.46 0.95 0.915935604365763
0.465 0.95 0.920001610958836
0.47 0.95 0.924059280352304
0.475 0.95 0.928108107939904
0.48 0.95 0.932147421538712
0.485 0.95 0.936176324315156
0.49 0.95 0.940193612242697
0.495 0.95 0.94419765176648
0.5 0.95 0.948186193340334
0.005 0.955 0.504058427250071
0.01 0.955 0.509204510275835
0.015 0.955 0.514210370443132
0.02 0.955 0.519194891084185
0.025 0.955 0.524171341571492
0.03 0.955 0.529142694993522
0.035 0.955 0.534109828662357
0.04 0.955 0.539072985554958
0.045 0.955 0.544032149007613
0.05 0.955 0.548987165725885
0.055 0.955 0.553937793998695
0.06 0.955 0.558883725008501
0.065 0.955 0.56382459298017
0.07 0.955 0.568759980267616
0.075 0.955 0.57368942012519
0.08 0.955 0.578612398606006
0.085 0.955 0.583528356480079
0.09 0.955 0.588436691822408
0.095 0.955 0.593336763807802
0.1 0.955 0.598227898184295
0.105 0.955 0.603109394835669
0.11 0.955 0.607980537755823
0.115 0.955 0.612840607620535
0.12 0.955 0.617688896939086
0.125 0.955 0.62252472749212
0.13 0.955 0.627347469420438
0.135 0.955 0.63215656094967
0.14 0.955 0.636951527369022
0.145 0.955 0.641731997601592
0.15 0.955 0.646497716594058
0.155 0.955 0.651248551892737
0.16 0.955 0.655984493205511
0.165 0.955 0.660705644460552
0.17 0.955 0.66541220877532
0.175 0.955 0.670104467688261
0.18 0.955 0.674782756791769
0.185 0.955 0.679447440364705
0.19 0.955 0.684098887630883
0.195 0.955 0.688737452863703
0.2 0.955 0.693363460817918
0.205 0.955 0.697977198070826
0.21 0.955 0.70257890998995
0.215 0.955 0.707168802371946
0.22 0.955 0.711747046408627
0.225 0.955 0.716313785542296
0.23 0.955 0.720869142921561
0.235 0.955 0.7254132284709
0.24 0.955 0.729946144946575
0.245 0.955 0.734467992688589
0.25 0.955 0.738978873043027
0.255 0.955 0.743478890601547
0.26 0.955 0.747968154489772
0.265 0.955 0.752446778953603
0.27 0.955 0.756914883466656
0.275 0.955 0.761372592535944
0.28 0.955 0.765820035333358
0.285 0.955 0.770257345237185
0.29 0.955 0.774684659334979
0.295 0.955 0.779102117916441
0.3 0.955 0.783509863970918
0.305 0.955 0.787908042695909
0.31 0.955 0.792296801018615
0.315 0.955 0.796676287130339
0.32 0.955 0.801046650032385
0.325 0.955 0.805408039091475
0.33 0.955 0.809760603602272
0.335 0.955 0.814104492354143
0.34 0.955 0.818439853198898
0.345 0.955 0.822766832615669
0.35 0.955 0.827085575268503
0.355 0.955 0.831396223551435
0.36 0.955 0.835698917114906
0.365 0.955 0.839993792366166
0.37 0.955 0.844280981934912
0.375 0.955 0.8485606140935
0.38 0.955 0.852832812118836
0.385 0.955 0.857097693580063
0.39 0.955 0.861355369532394
0.395 0.955 0.865605943592643
0.4 0.955 0.869849510865626
0.405 0.955 0.87408615668241
0.41 0.955 0.878315955100488
0.415 0.955 0.882538967101426
0.42 0.955 0.886755238402063
0.425 0.955 0.890964796768865
0.43 0.955 0.8951676486887
0.435 0.955 0.899363775198869
0.44 0.955 0.903553126608302
0.445 0.955 0.907735615740771
0.45 0.955 0.911911109184852
0.455 0.955 0.916079415820633
0.46 0.955 0.920240271572204
0.465 0.955 0.924393318845782
0.47 0.955 0.92853807835216
0.475 0.955 0.932673909799721
0.48 0.955 0.936799955962465
0.485 0.955 0.940915061292708
0.49 0.955 0.945017650449942
0.495 0.955 0.949105541653127
0.5 0.955 0.953175650052002
0.005 0.96 0.50417187615197
0.01 0.96 0.509252214694447
0.015 0.96 0.514244920362413
0.02 0.96 0.519224570854161
0.025 0.96 0.524199150203194
0.03 0.96 0.529170165344792
0.035 0.96 0.534137944925185
0.04 0.96 0.539102497280771
0.045 0.96 0.544063703531064
0.05 0.96 0.549021373757983
0.055 0.96 0.553975267009016
0.06 0.96 0.55892509943654
0.065 0.96 0.563870547805637
0.07 0.96 0.56881125099815
0.075 0.96 0.573746810682027
0.08 0.96 0.578676791789474
0.085 0.96 0.583600723242292
0.09 0.96 0.588518099281301
0.095 0.96 0.593428381725008
0.1 0.96 0.598331003467257
0.105 0.96 0.603225373504415
0.11 0.96 0.608110883744846
0.115 0.96 0.612986917783901
0.12 0.96 0.617852861715327
0.125 0.96 0.622708116887263
0.13 0.96 0.627552114297234
0.135 0.96 0.632384330065118
0.14 0.96 0.637204301149352
0.145 0.96 0.642011640218347
0.15 0.96 0.646806048407732
0.155 0.96 0.651587324642417
0.16 0.96 0.656355370330323
0.165 0.96 0.661110188568345
0.17 0.96 0.665851877526741
0.175 0.96 0.67058061833402
0.18 0.96 0.675296658465376
0.185 0.96 0.680000292215723
0.19 0.96 0.684691840194284
0.195 0.96 0.689371629834618
0.2 0.96 0.694039978660955
0.205 0.96 0.698697181547496
0.21 0.96 0.703343502563341
0.215 0.96 0.707979171344091
0.22 0.96 0.712604383389969
0.225 0.96 0.717219303336887
0.23 0.96 0.721824070106482
0.235 0.96 0.726418802891595
0.24 0.96 0.731003607120469
0.245 0.96 0.735578579799333
0.25 0.96 0.740143813897013
0.255 0.96 0.744699401661638
0.26 0.96 0.749245436923832
0.265 0.96 0.753782016538096
0.27 0.96 0.758309241153147
0.275 0.96 0.762827215499016
0.28 0.96 0.767336048351217
0.285 0.96 0.771835852295098
0.29 0.96 0.776326743376828
0.295 0.96 0.78080884069698
0.3 0.96 0.785282265980016
0.305 0.96 0.789747143137809
0.31 0.96 0.794203597835937
0.315 0.96 0.798651757066074
0.32 0.96 0.803091748724851
0.325 0.96 0.807523701197997
0.33 0.96 0.811947742947637
0.335 0.96 0.816364002099978
0.34 0.96 0.820772606030092
0.345 0.96 0.8251736809398
0.35 0.96 0.829567351424014
0.355 0.96 0.833953740019958
0.36 0.96 0.838332966732606
0.365 0.96 0.842705148528327
0.37 0.96 0.847070398787
0.375 0.96 0.851428826700714
0.38 0.96 0.855780536604429
0.385 0.96 0.860125627220425
0.39 0.96 0.864464190793879
0.395 0.96 0.868796312090949
0.4 0.96 0.873122067223033
0.405 0.96 0.877441522250628
0.41 0.96 0.88175473150654
0.415 0.96 0.8860617355598
0.42 0.96 0.890362558716577
0.425 0.96 0.894657205919946
0.43 0.96 0.898945658862304
0.435 0.96 0.903227871056614
0.44 0.96 0.907503761515832
